a1_price,a1_size,a2_price,a2_size,b1_price,b1_size,b2_price,b2_size,stale_seconds
106.5671,0.519,106.6737,1.5872,106.503,1.4164,106.3965,0.9933,0.0
106.5713,0.9056,106.6779,1.1444,106.5303,0.7895,106.4238,0.8347,0.7646
106.6062,1.4797,106.7128,1.5498,106.8426,0.9508,106.7358,1.2605,0.0
106.5973,0.7959,106.7039,1.3567,106.642,0.7036,106.5354,1.0161,0.6563
106.6772,1.0123,106.7838,1.8113,106.8247,0.5681,106.7179,0.8393,0.5206
106.7139,1.4222,106.8206,1.3343,106.7347,1.4816,106.6279,1.1556,0.8134
106.7167,0.6643,106.8234,1.5657,106.5945,0.816,106.4879,1.5516,0.7211
106.7513,0.7033,106.858,0.8612,106.7347,1.4033,106.628,1.8598,0.0
106.6284,1.4679,106.735,1.6598,106.5969,1.151,106.4904,1.4708,0.3255
106.5019,0.7184,106.6084,1.8682,106.398,0.5903,106.2916,1.9074,0.3103
106.4349,0.9751,106.5413,1.6587,106.3499,0.5213,106.2436,1.1228,0.0735
106.4215,0.542,106.5279,1.0799,106.3922,1.1066,106.2858,1.3464,0.1803
106.5725,1.0091,106.6791,0.9468,106.7646,1.2823,106.6578,1.7409,0.3795
106.757,0.4756,106.8637,1.7505,106.487,1.211,106.3805,1.8824,0.3158
106.8015,0.66,106.9083,1.3476,106.9361,0.6029,106.8292,1.2455,0.1665
106.8468,1.1864,106.9536,1.452,106.7001,1.3119,106.5934,1.1261,0.4116
106.7242,1.3937,106.8309,1.9984,106.492,1.4112,106.3855,1.7335,0.5071
106.642,0.6092,106.7486,1.6124,106.7854,1.184,106.6786,1.9825,0.8536
106.6033,0.9954,106.7099,1.1256,106.6442,1.152,106.5375,1.9753,0.215
106.541,0.9961,106.6476,1.0043,106.6913,0.4244,106.5846,1.2044,0.0569
106.5157,1.3519,106.6223,0.8522,106.6016,0.8718,106.495,1.7146,0.6066
106.4791,0.439,106.5856,1.6951,106.736,1.107,106.6293,1.0994,0.3642
106.3564,0.9581,106.4627,0.9555,106.3587,1.3588,106.2523,1.2295,0.0296
106.4131,0.6268,106.5195,1.9903,106.3402,1.2284,106.2339,1.9544,0.5368
106.3285,0.7254,106.4348,0.9975,106.3192,0.9534,106.2129,1.3936,0.5927
106.3514,0.798,106.4578,1.0236,106.4389,0.7652,106.3325,1.4764,0.1314
106.4821,1.1991,106.5886,1.3783,106.3701,0.9782,106.2637,0.9667,1.1712
106.4152,1.4941,106.5216,1.9953,106.2973,1.3434,106.191,0.8766,0.6213
106.2269,1.4486,106.3331,1.5352,106.1475,1.281,106.0414,1.2886,0.2602
106.1956,0.5616,106.3018,1.2285,105.8997,1.3434,105.7938,0.8455,0.0
106.2808,0.566,106.3871,0.9501,106.2752,0.8434,106.169,1.9964,0.3016
106.4347,1.4066,106.5412,1.8585,106.207,0.4355,106.1008,1.702,0.3093
106.347,1.121,106.4533,1.7213,106.3229,0.944,106.2165,1.9897,0.0294
106.3859,1.4135,106.4923,1.472,106.4781,0.4496,106.3716,1.2894,0.0
106.33,0.8581,106.4364,1.9586,106.2589,1.0591,106.1526,1.5628,0.7358
106.3355,1.0986,106.4419,1.0846,106.5138,1.3615,106.4073,1.6785,0.6652
106.5507,1.2161,106.6573,1.9959,106.3426,1.2828,106.2362,1.795,1.3453
106.4313,0.7622,106.5377,1.8073,106.5681,1.2387,106.4615,1.6651,0.3733
106.4354,1.4969,106.5418,1.1113,106.5181,1.209,106.4116,1.4617,0.0905
106.4967,1.3855,106.6032,1.5145,106.2553,1.3074,106.149,1.4544,0.2295
106.5513,0.642,106.6579,1.2051,106.8527,0.8197,106.7458,1.9675,0.59
106.574,0.8352,106.6806,0.8316,106.5531,0.6468,106.4465,1.9344,0.3904
106.6178,0.4151,106.7244,1.4552,106.4783,0.4832,106.3718,1.1437,0.6998
106.5767,1.1572,106.6833,1.9652,106.3703,0.9609,106.2639,1.5665,0.4679
106.5846,1.0339,106.6912,1.3811,106.5393,1.3306,106.4327,1.5734,0.6072
106.5767,0.6101,106.6832,1.5802,106.5367,0.6196,106.4301,1.5,0.6181
106.6207,1.1452,106.7273,1.9967,106.609,0.4336,106.5023,0.9095,0.339
106.6014,1.3037,106.708,1.8129,106.54,1.2107,106.4335,1.8763,0.146
106.6288,0.7551,106.7354,0.9058,106.6482,0.464,106.5416,1.8226,0.7221
106.6208,0.7736,106.7275,1.2559,106.561,1.4539,106.4544,0.8766,0.7737
106.7054,1.2511,106.8121,1.1716,106.4545,0.443,106.3481,1.6911,0.8252
106.6853,1.1784,106.792,1.4417,106.6803,1.2551,106.5736,1.4972,0.0764
106.5493,0.7153,106.6558,1.6809,106.2634,1.0481,106.1572,0.8153,0.4364
106.6573,1.3555,106.764,1.8593,106.6658,0.8895,106.5591,1.4092,0.7207
106.593,0.8573,106.6996,1.3393,106.4594,1.3847,106.353,1.7458,0.4991
106.5368,1.4955,106.6434,1.5147,106.5497,1.2645,106.4432,1.7229,0.0644
106.479,0.7853,106.5855,1.2462,106.6224,1.1965,106.5158,1.4,0.9949
106.5763,1.2553,106.6829,1.1258,106.4817,0.5615,106.3752,1.1502,0.5972
106.4275,0.9583,106.5339,1.2106,106.5487,1.0252,106.4421,0.8642,0.0
106.669,0.9881,106.7757,1.307,106.5878,0.7126,106.4812,1.8849,0.4594
106.7737,0.6032,106.8805,1.6176,106.9363,1.4171,106.8294,1.4464,0.0
106.7596,0.4089,106.8664,1.3319,106.6935,0.8059,106.5868,1.6038,0.2435
106.7804,1.4322,106.8872,0.9029,106.6348,0.7602,106.5282,1.3329,0.9286
106.8193,0.8877,106.9262,0.8326,106.8487,1.1811,106.7418,1.8618,0.3138
106.8265,0.9653,106.9333,1.4973,106.784,0.5792,106.6772,1.0648,0.2625
106.8915,1.421,106.9984,1.4261,106.7541,0.6113,106.6473,1.1193,0.0
106.9188,0.8224,107.0258,1.5479,106.8393,0.884,106.7325,1.2709,0.0
106.95,0.4868,107.057,0.8293,106.9006,0.6764,106.7937,0.9099,0.5352
106.9309,0.77,107.0378,1.7275,107.0643,1.1879,106.9572,1.5331,0.2405
106.9123,1.3736,107.0192,1.2791,106.6714,0.841,106.5648,1.2864,0.658
106.9019,0.5079,107.0088,1.9706,106.8631,0.5524,106.7563,1.2091,0.2192
107.0095,0.5675,107.1165,0.8538,107.0314,0.7216,106.9243,1.84,0.3232
107.0254,0.7734,107.1325,0.9484,107.0157,1.1103,106.9087,1.9959,0.1308
106.7824,1.469,106.8892,1.0145,106.9515,0.9623,106.8446,1.0876,0.0731
106.8726,1.4256,106.9795,1.9778,106.8348,1.2962,106.7279,1.1777,0.0
106.8754,1.3798,106.9823,1.8975,106.8377,0.8608,106.7309,1.5878,0.2103
106.888,0.5821,106.9949,1.3219,106.9033,1.0946,106.7964,1.2625,0.4599
106.8437,1.4664,106.9505,1.6631,106.8403,1.0037,106.7335,1.1231,0.4468
106.9432,1.4992,107.0502,1.5077,106.8769,1.1493,106.77,1.6189,0.6339
107.0019,1.3847,107.1089,1.6224,107.0196,0.8548,106.9126,1.2339,0.0047
106.9545,1.2117,107.0614,1.6895,106.8613,1.0678,106.7545,1.1498,0.4334
106.9944,1.2695,107.1014,1.0572,106.8624,0.7784,106.7555,1.8495,0.6734
106.9013,0.4551,107.0082,1.4148,106.8158,0.9299,106.709,1.7015,0.0773
106.7733,1.4187,106.8801,1.4861,106.9097,0.5152,106.8028,1.0316,0.1495
106.7272,1.4987,106.8339,1.0347,106.3236,1.0715,106.2173,1.3042,0.508
106.793,1.0566,106.8998,0.8129,106.811,1.3678,106.7041,1.3336,0.5633
106.8714,1.4247,106.9783,1.3946,106.8427,1.1636,106.7359,0.8832,0.1186
106.9151,0.7865,107.0221,0.9424,106.7192,0.5615,106.6125,1.0229,0.8258
106.9843,0.761,107.0913,1.8704,107.0131,0.8051,106.9061,1.6692,0.4593
107.0271,0.9301,107.1341,1.9735,107.0665,1.3308,106.9594,1.3458,0.1285
106.9685,1.2527,107.0755,1.0316,107.01,1.0186,106.903,0.8895,0.0
107.0116,1.1908,107.1186,1.3881,106.6457,1.2262,106.5391,1.4184,0.1681
107.0516,0.4951,107.1586,1.6824,107.2112,1.3166,107.104,1.8842,0.9388
107.1122,1.2272,107.2193,0.9869,107.0124,0.5806,106.9054,0.8851,0.553
107.2111,0.7519,107.3183,1.3682,107.2973,1.4977,107.19,1.3172,0.7276
107.2834,0.6249,107.3906,0.8702,107.3328,1.0006,107.2254,1.6404,0.7832
107.2978,1.4981,107.4051,1.2303,107.1594,1.386,107.0523,1.2583,0.6974
107.3865,0.4583,107.4939,0.8941,107.4609,0.4228,107.3535,1.245,0.9734
107.3897,1.2204,107.4971,1.0073,107.3231,1.0664,107.2158,1.1466,0.6057
107.3376,1.253,107.445,1.4298,107.0687,0.713,106.9616,1.7713,0.6048
107.2887,0.6047,107.396,1.1477,107.423,0.6023,107.3156,1.6091,0.7792
107.2577,0.8572,107.3649,0.9202,107.1328,1.4023,107.0257,1.4093,0.863
